time,ahr999,value,avg
2021-05-25T00:00:00Z,1.79530938,38084,37028.2584
2021-05-24T00:00:00Z,1.70536578,37011,36863.1235
2021-05-23T00:00:00Z,1.54174749,35087,36693.3996
2021-05-22T00:00:00Z,1.77306891,37516,36523.8862
2021-05-21T00:00:00Z,1.94191490,39137,36339.1988
2021-05-20T00:00:00Z,2.02415989,39826,36147.6531
2021-05-19T00:00:00Z,1.96858155,39146,35956.2258
2021-05-18T00:00:00Z,2.52523076,44192,35768.4631
2021-05-17T00:00:00Z,2.56019909,44336,35556.1517
2021-05-16T00:00:00Z,2.98993774,47738,35342.9931
2021-05-15T00:00:00Z,3.15804993,48875,35119.8993
2021-05-14T00:00:00Z,3.35561029,50185,34892.8835
2021-05-13T00:00:00Z,3.33748754,49849,34658.9739
2021-05-12T00:00:00Z,4.23983192,55961,34427.6042
2021-05-11T00:00:00Z,4.25973634,55852,34177.5895
2021-05-10T00:00:00Z,4.59561080,57763,33928.545
2021-05-09T00:00:00Z,4.67119521,57981,33675.5589
2021-05-08T00:00:00Z,4.80256195,58527,33417.4674
2021-05-07T00:00:00Z,4.56839611,56818,33151.6229
2021-05-06T00:00:00Z,4.63619407,56974,32889.0464
2021-05-05T00:00:00Z,4.50035872,55872,32625.99
2021-05-04T00:00:00Z,4.45101476,55308,32366.9908
2021-05-03T00:00:00Z,4.92513989,57912,32111.9875
2021-05-02T00:00:00Z,4.79274741,56860,31852.3225
2021-05-01T00:00:00Z,4.99668940,57787,31597.5426
2021-04-30T00:00:00Z,4.61234249,55260,31342.8968
2021-04-29T00:00:00Z,4.42704931,53891,31097.1598
2021-04-28T00:00:00Z,4.61688372,54785,30856.0835
2021-04-27T00:00:00Z,4.62514700,54583,30613.9663
2021-04-26T00:00:00Z,4.40157008,53000,30369.5608
2021-04-25T00:00:00Z,3.89985074,49657,30128.0863
2021-04-24T00:00:00Z,4.00199185,50077,29896.7024
2021-04-23T00:00:00Z,4.00825981,49891,29667.1528
2021-04-22T00:00:00Z,4.70517127,53812,29439.7898
2021-04-21T00:00:00Z,5.04361464,55452,29201.7643
2021-04-20T00:00:00Z,5.10436817,55518,28960.5631
2021-04-19T00:00:00Z,5.31626079,56387,28720.8974
2021-04-18T00:00:00Z,5.30971802,56083,28484.0922
2021-04-17T00:00:00Z,6.40549766,61305,28249.806
2021-04-16T00:00:00Z,6.56018805,61731,28004.7825
2021-04-15T00:00:00Z,6.87908318,62899,27762.8616
2021-04-14T00:00:00Z,7.06885124,63438,27518.3884
2021-04-13T00:00:00Z,6.85399562,62149,27274.8915
2021-04-12T00:00:00Z,6.47635168,60108,27035.7558
2021-04-11T00:00:00Z,6.47361296,59794,26800.2479
2021-04-10T00:00:00Z,6.55460939,59866,26567.4618
2021-04-09T00:00:00Z,6.25918716,58209,26336.917
2021-04-08T00:00:00Z,6.09833361,57176,26114.7143
2021-04-07T00:00:00Z,6.11424185,56977,25899.5318
2021-04-06T00:00:00Z,6.49823543,58460,25687.6353
2021-04-05T00:00:00Z,6.47759072,58085,25473.1781
2021-04-04T00:00:00Z,6.45524343,57705,25260.9538
2021-04-03T00:00:00Z,6.79811839,58933,25051.3313
2021-04-02T00:00:00Z,6.94287015,59266,24839.4347
2021-04-01T00:00:00Z,6.91845601,58868,24625.5595
2021-03-31T00:00:00Z,6.94796393,58700,24413.0877
2021-03-30T00:00:00Z,6.93390783,58349,24202.5039
2021-03-29T00:00:00Z,6.66223697,56910,23993.6442
2021-03-28T00:00:00Z,6.47628816,55835,23789.9601
2021-03-27T00:00:00Z,6.38645015,55175,23588.4736
2021-03-26T00:00:00Z,5.99752108,53208,23389.7048
2021-03-25T00:00:00Z,5.81173812,52127,23196.9123
2021-03-24T00:00:00Z,6.56554571,55143,23008.5331
2021-03-23T00:00:00Z,6.52326279,54699,22816.0907
2021-03-22T00:00:00Z,7.10219739,56801,22627.4202
2021-03-21T00:00:00Z,7.29721770,57303,22443.0481
2021-03-20T00:00:00Z,7.74894193,58776,22264.3904
2021-03-19T00:00:00Z,7.68942518,58278,22087.0355
2021-03-18T00:00:00Z,7.81470149,58477,21910.3236
2021-03-17T00:00:00Z,7.26975476,56137,21733.9556
2021-03-16T00:00:00Z,7.13032328,55340,21562.4682
2021-03-15T00:00:00Z,7.66411357,57111,21393.2298
2021-03-14T00:00:00Z,8.67463724,60475,21221.1391
2021-03-13T00:00:00Z,8.27240121,58772,21044.9182
2021-03-12T00:00:00Z,7.81100558,56840,20874.1519
2021-03-11T00:00:00Z,7.72422356,56264,20710.1817
2021-03-10T00:00:00Z,7.54599772,55356,20547.5612
2021-03-09T00:00:00Z,7.23846742,53969,20387.3046
2021-03-08T00:00:00Z,6.46530941,50778,20232.5132
2021-03-07T00:00:00Z,6.37207571,50194,20085.4261
2021-03-06T00:00:00Z,6.02286061,48591,19940.5784
2021-03-05T00:00:00Z,5.85421608,47709,19803.02
2021-03-04T00:00:00Z,6.33255812,49417,19667.2618
2021-03-03T00:00:00Z,6.64449335,50406,19527.3739
2021-03-02T00:00:00Z,6.23782740,48631,19386.7643
2021-03-01T00:00:00Z,6.02208612,47582,19249.6075
2021-02-28T00:00:00Z,5.38876292,44822,19113.8485
2021-02-27T00:00:00Z,6.00564416,47126,18984.0007
2021-02-26T00:00:00Z,5.93352244,46648,18851.7297
2021-02-25T00:00:00Z,6.87047215,49992,18723.3632
2021-02-24T00:00:00Z,6.87384674,49790,18587.6995
2021-02-23T00:00:00Z,6.70950944,48981,18453.4556
2021-02-22T00:00:00Z,8.44789012,54729,18321.9637
2021-02-21T00:00:00Z,9.25358307,57022,18181.6132
2021-02-20T00:00:00Z,9.09632917,56272,18036.3359
2021-02-19T00:00:00Z,8.16302241,53058,17891.7574
2021-02-18T00:00:00Z,7.88205981,51901,17753.605
2021-02-17T00:00:00Z,7.64799846,50897,17619.1163
2021-02-16T00:00:00Z,7.10540119,48845,17489.2834
2021-02-15T00:00:00Z,6.87919938,47853,17360.963
2021-02-14T00:00:00Z,7.14848100,48570,17234.1121
2021-02-13T00:00:00Z,6.82953077,47268,17107.3719
2021-02-12T00:00:00Z,6.98279721,47590,16983.0252
2021-02-11T00:00:00Z,6.65127310,46240,16854.5608
2021-02-10T00:00:00Z,6.57490774,45766,16724.6271
2021-02-09T00:00:00Z,6.90337830,46682,16594.7679
2021-02-08T00:00:00Z,5.35365303,40920,16463.7537
2021-02-07T00:00:00Z,4.83108067,38705,16344.5022
2021-02-06T00:00:00Z,5.15216535,39803,16229.226
2021-02-05T00:00:00Z,4.63892352,37607,16112.0362
2021-02-04T00:00:00Z,4.65869259,37530,15999.1806
2021-02-03T00:00:00Z,4.45563542,36550,15887.0885
2021-02-02T00:00:00Z,4.04658224,34689,15777.8947
2021-02-01T00:00:00Z,3.84994504,33701,15673.2732
2021-01-31T00:00:00Z,3.82309120,33452,15571.595
2021-01-30T00:00:00Z,3.99368074,34058,15471.8974
2021-01-29T00:00:00Z,4.25863118,35032,15371.4083
2021-01-28T00:00:00Z,3.52730687,31756,15269.9453
2021-01-27T00:00:00Z,3.42446622,31173,15176.4047
2021-01-26T00:00:00Z,3.64691650,32051,15084.7289
2021-01-25T00:00:00Z,3.97986259,33356,14991.1767
2021-01-24T00:00:00Z,3.74666686,32240,14896.2412
2021-01-23T00:00:00Z,3.79974538,32346,14804.5205
2021-01-22T00:00:00Z,3.71182696,31849,14712.54
2021-01-21T00:00:00Z,4.00746814,32969,14621.8215
2021-01-20T00:00:00Z,4.59722797,35175,14528.0906
2021-01-19T00:00:00Z,5.09132278,36868,14430.5003
2021-01-18T00:00:00Z,4.90743253,36046,14330.1028
2021-01-17T00:00:00Z,4.84629155,35675,14232.6139
2021-01-16T00:00:00Z,5.21647387,36863,14136.6805
2021-01-15T00:00:00Z,5.44202897,37496,14038.7738
2021-01-14T00:00:00Z,5.78415049,38495,13940.115
2021-01-13T00:00:00Z,4.72742679,34653,13839.8517
2021-01-12T00:00:00Z,4.82245932,34860,13747.9574
2021-01-11T00:00:00Z,4.71028922,34315,13656.8318
2021-01-10T00:00:00Z,6.36380173,39729,13567.6874
2021-01-09T00:00:00Z,6.63413250,40392,13470.744
2021-01-08T00:00:00Z,6.49241806,39789,13374.6528
2021-01-07T00:00:00Z,5.98137172,38029,13279.1425
2021-01-06T00:00:00Z,5.06636042,34854,13186.465
2021-01-05T00:00:00Z,4.37101922,32246,13099.8563
2021-01-04T00:00:00Z,4.29866326,31858,13019.0593
2021-01-03T00:00:00Z,4.77631283,33457,12940.0466
2021-01-02T00:00:00Z,4.05323370,30703,12858.5891
2021-01-01T00:00:00Z,3.70778729,29260,12783.3899
2020-12-31T00:00:00Z,3.63678234,28876,12710.0703
2020-12-30T00:00:00Z,3.47481232,28128,12639.1152
2020-12-29T00:00:00Z,3.14709139,26678,12570.3323
2020-12-28T00:00:00Z,3.23937039,26978,12505.1199
2020-12-27T00:00:00Z,3.28048986,27061,12441.0625
2020-12-26T00:00:00Z,2.87494390,25252,12377.9958
2020-12-25T00:00:00Z,2.61567519,24013,12319.0427
2020-12-24T00:00:00Z,2.47858971,23307,12263.5431
2020-12-23T00:00:00Z,2.54772408,23562,12209.5545
2020-12-22T00:00:00Z,2.45961696,23084,12155.2177
2020-12-21T00:00:00Z,2.51074356,23257,12103.0112
2020-12-20T00:00:00Z,2.59881429,23594,12050.2696
2020-12-19T00:00:00Z,2.55830952,23341,11995.9673
2020-12-18T00:00:00Z,2.47082996,22874,11944.5979
2020-12-17T00:00:00Z,2.42532051,22598,11892.7387
2020-12-16T00:00:00Z,1.92136810,20057,11841.6812
2020-12-15T00:00:00Z,1.79794650,19353,11797.5801
2020-12-14T00:00:00Z,1.77224314,19167,11755.4522
2020-12-13T00:00:00Z,1.77174645,19117,11713.1485
2020-12-12T00:00:00Z,1.66264444,18472,11669.3243
2020-12-11T00:00:00Z,1.57753055,17948,11626.6138
2020-12-10T00:00:00Z,1.65057165,18314,11585.4451
2020-12-09T00:00:00Z,1.65112140,18273,11545.2489
2020-12-08T00:00:00Z,1.78515225,18955,11505.8038
2020-12-07T00:00:00Z,1.84210144,19207,11463.8993
2020-12-06T00:00:00Z,1.84049276,19151,11422.4153
2020-12-05T00:00:00Z,1.82021675,19000,11383.4969
2020-12-04T00:00:00Z,1.85450933,19133,11345.1777
2020-12-03T00:00:00Z,1.89203190,19280,11306.8728
2020-12-02T00:00:00Z,1.83683647,18951,11267.6545
2020-12-01T00:00:00Z,1.90960682,19276,11228.2641
2020-11-30T00:00:00Z,1.84518913,18902,11188.7222
2020-11-29T00:00:00Z,1.68016806,17994,11150.4352
2020-11-28T00:00:00Z,1.56340275,17316,11112.1164
2020-11-27T00:00:00Z,1.51313466,16995,11074.4147
2020-11-26T00:00:00Z,1.59503298,17408,11037.4251
2020-11-25T00:00:00Z,1.92216496,19064,10999.1943
2020-11-24T00:00:00Z,1.88772582,18848,10962.233
2020-11-23T00:00:00Z,1.81552774,18442,10927.0921
2020-11-22T00:00:00Z,1.82149347,18429,10890.5941
2020-11-21T00:00:00Z,1.88582081,18706,10852.2907
2020-11-20T00:00:00Z,1.81856224,18323,10812.0847
2020-11-19T00:00:00Z,1.73243969,17839,10772.3865
2020-11-18T00:00:00Z,1.74855968,17879,10735.4379
2020-11-17T00:00:00Z,1.60204128,17072,10697.782
2020-11-16T00:00:00Z,1.47881393,16364,10662.2547
2020-11-15T00:00:00Z,1.41999346,16000,10629.7342
2020-11-14T00:00:00Z,1.43470679,16045,10594.2531
2020-11-13T00:00:00Z,1.48608925,16289,10555.612
2020-11-12T00:00:00Z,1.42658864,15919,10516.1751
2020-11-11T00:00:00Z,1.37428518,15585,10477.2531
2020-11-10T00:00:00Z,1.33509772,15323,10439.292
2020-11-09T00:00:00Z,1.35201943,15382,10402.1983
2020-11-08T00:00:00Z,1.32573668,15193,10363.3063
2020-11-07T00:00:00Z,1.36108913,15354,10323.1267
2020-11-06T00:00:00Z,1.40864574,15578,10281.6478
2020-11-05T00:00:00Z,1.26204993,14706,10240.9485
2020-11-04T00:00:00Z,1.13277191,13898,10204.139
2020-11-03T00:00:00Z,1.09157682,13611,10170.1357
2020-11-02T00:00:00Z,1.09486375,13600,10136.9108
2020-11-01T00:00:00Z,1.12791379,13771,10102.5258
2020-10-31T00:00:00Z,1.12801185,13738,10066.893
2020-10-30T00:00:00Z,1.08400892,13435,10032.1007
2020-10-29T00:00:00Z,1.07049458,13319,9997.5964
2020-10-28T00:00:00Z,1.09735044,13454,9965.1059
2020-10-27T00:00:00Z,1.08720189,13360,9931.5
2020-10-26T00:00:00Z,1.04563224,13072,9899.3138
2020-10-25T00:00:00Z,1.04786532,13058,9870.4244
2020-10-24T00:00:00Z,1.04720362,13026,9841.6315
2020-10-23T00:00:00Z,1.03717426,12936,9813.2448
2020-10-22T00:00:00Z,1.04058654,12929,9783.7289
2020-10-21T00:00:00Z,0.96870615,12446,9752.3395
2020-10-20T00:00:00Z,0.88157477,11847,9722.7153
2020-10-19T00:00:00Z,0.84605147,11582,9695.9214
2020-10-18T00:00:00Z,0.82779050,11433,9669.5811
2020-10-17T00:00:00Z,0.81906250,11348,9640.9178
2020-10-16T00:00:00Z,0.82568614,11370,9613.73
2020-10-15T00:00:00Z,0.83614437,11417,9585.1314
2020-10-14T00:00:00Z,0.83871518,11409,9555.3255
2020-10-13T00:00:00Z,0.84920717,11455,9526.4478
2020-10-12T00:00:00Z,0.85161233,11448,9500.8294
2020-10-11T00:00:00Z,0.84257656,11364,9475.1741
2020-10-10T00:00:00Z,0.84166825,11335,9449.8793
2020-10-09T00:00:00Z,0.79383845,10986,9424.5668
2020-10-08T00:00:00Z,0.76153133,10737,9396.8605
2020-10-07T00:00:00Z,0.74883458,10625,9370.5932
2020-10-06T00:00:00Z,0.76525895,10719,9345.1399
2020-10-05T00:00:00Z,0.76705721,10710,9320.2508
2020-10-04T00:00:00Z,0.75636967,10611,9290.6436
2020-10-03T00:00:00Z,0.75225924,10556,9257.4102
2020-10-02T00:00:00Z,0.75296581,10535,9224.5086
2020-10-01T00:00:00Z,0.79035527,10766,9190.2449
2020-09-30T00:00:00Z,0.79201807,10751,9157.8756
2020-09-29T00:00:00Z,0.79361304,10736,9126.4077
2020-09-28T00:00:00Z,0.82011318,10887,9094.0639
2020-09-27T00:00:00Z,0.79891254,10725,9071.9894
2020-09-26T00:00:00Z,0.80109901,10724,9057.8799
2020-09-25T00:00:00Z,0.79666163,10679,9044.3741
2020-09-24T00:00:00Z,0.76462154,10447,9030.6737
2020-09-23T00:00:00Z,0.76612186,10445,9021.8355
2020-09-22T00:00:00Z,0.77213430,10475,9015.3711
2020-09-21T00:00:00Z,0.80612268,10692,9009.0253
2020-09-20T00:00:00Z,0.84396748,10928,9001.3885
2020-09-19T00:00:00Z,0.86020129,11019,8991.4774
2020-09-18T00:00:00Z,0.84863141,10931,8981.3276
2020-09-17T00:00:00Z,0.84576186,10899,8971.3597
2020-09-16T00:00:00Z,0.84809141,10900,8960.5929
2020-09-15T00:00:00Z,0.83128807,10778,8950.4468
2020-09-14T00:00:00Z,0.79268953,10512,8940.8975
2020-09-13T00:00:00Z,0.77823749,10404,8932.9694
2020-09-12T00:00:00Z,0.77609619,10379,8926.818
2020-09-11T00:00:00Z,0.76704218,10309,8922.9629
2020-09-10T00:00:00Z,0.77353029,10344,8920.4989
2020-09-09T00:00:00Z,0.75173368,10189,8918.3165
2020-09-08T00:00:00Z,0.74809225,10156,8915.9671
2020-09-07T00:00:00Z,0.75047483,10164,8913.8642
2020-09-06T00:00:00Z,0.75778994,10205,8911.3758
2020-09-05T00:00:00Z,0.76991685,10279,8910.8753
2020-09-04T00:00:00Z,0.78834033,10393,8908.9308
2020-09-03T00:00:00Z,0.89413578,11059,8905.9629
2020-09-02T00:00:00Z,0.98343570,11587,8901.1063
2020-09-01T00:00:00Z,1.03450899,11872,8895.224
2020-08-31T00:00:00Z,1.00496546,11689,8888.7879
2020-08-30T00:00:00Z,0.99410624,11614,8883.1199
2020-08-29T00:00:00Z,0.97880510,11513,8877.922
2020-08-28T00:00:00Z,0.96930335,11445,8871.5279
2020-08-27T00:00:00Z,0.95610686,11355,8865.2407
2020-08-26T00:00:00Z,0.96729226,11410,8859.9759
2020-08-25T00:00:00Z,0.98829911,11521,8853.3439
2020-08-24T00:00:00Z,1.02847223,11740,8846.1759
2020-08-23T00:00:00Z,1.01129128,11628,8837.7647
2020-08-22T00:00:00Z,1.00244637,11563,8828.4689
2020-08-21T00:00:00Z,1.03825299,11753,8818.5413
2020-08-20T00:00:00Z,1.04938718,11801,8808.4899
2020-08-19T00:00:00Z,1.05238495,11803,8798.4677
2020-08-18T00:00:00Z,1.12166796,12170,8788.4261
2020-08-17T00:00:00Z,1.10316303,12053,8776.9257
2020-08-16T00:00:00Z,1.06983830,11854,8765.9946
2020-08-15T00:00:00Z,1.07711329,11879,8755.5957
2020-08-14T00:00:00Z,1.05763485,11755,8743.691
2020-08-13T00:00:00Z,1.02452062,11553,8730.7638
2020-08-12T00:00:00Z,1.01211151,11466,8717.203
2020-08-11T00:00:00Z,1.04615908,11640,8703.3865
2020-08-10T00:00:00Z,1.09578406,11895,8689.2539
2020-08-09T00:00:00Z,1.05887866,11675,8674.5075
2020-08-08T00:00:00Z,1.06336025,11683,8661.7249
2020-08-07T00:00:00Z,1.07299799,11719,8648.8271
2020-08-06T00:00:00Z,1.08308937,11757,8635.8056
2020-08-05T00:00:00Z,1.03211973,11461,8623.5939
2020-08-04T00:00:00Z,0.99745047,11252,8612.7302
2020-08-03T00:00:00Z,1.00108436,11258,8602.4878
2020-08-02T00:00:00Z,1.01879920,11342,8591.3737
2020-08-01T00:00:00Z,1.06759638,11595,8580.3724
2020-07-31T00:00:00Z,0.99878411,11199,8567.5873
2020-07-30T00:00:00Z,0.97333543,11039,8553.9892
2020-07-29T00:00:00Z,0.98662625,11098,8541.0009
2020-07-28T00:00:00Z,0.97001699,10988,8527.6688
2020-07-27T00:00:00Z,0.87545825,10423,8513.7897
2020-07-26T00:00:00Z,0.78176766,9836,8502.2306
2020-07-25T00:00:00Z,0.75058380,9627,8494.8771
2020-07-24T00:00:00Z,0.74268206,9565,8486.7675
2020-07-23T00:00:00Z,0.74394956,9561,8476.9479
2020-07-22T00:00:00Z,0.72051476,9397,8466.6805
2020-07-21T00:00:00Z,0.71394910,9342,8456.5155
2020-07-20T00:00:00Z,0.69727065,9220,8445.8028
2020-07-19T00:00:00Z,0.69580434,9198,8434.9365
2020-07-18T00:00:00Z,0.69805968,9201,8424.8358
2020-07-17T00:00:00Z,0.69498115,9169,8415.0519
2020-07-16T00:00:00Z,0.69669723,9169,8405.9698
2020-07-15T00:00:00Z,0.71200332,9258,8397.3553
2020-07-14T00:00:00Z,0.71288452,9252,8387.7335
2020-07-13T00:00:00Z,0.72466120,9316,8377.5886
2020-07-12T00:00:00Z,0.72282505,9292,8367.2538
2020-07-11T00:00:00Z,0.72268482,9279,8357.0682
2020-07-10T00:00:00Z,0.71782719,9236,8347.4037
2020-07-09T00:00:00Z,0.73932629,9362,8338.8793
2020-07-08T00:00:00Z,0.74318919,9374,8328.3757
2020-07-07T00:00:00Z,0.73348174,9300,8317.4415
2020-07-06T00:00:00Z,0.72660643,9244,8306.8682
2020-07-05T00:00:00Z,0.70756943,9110,8296.3685
2020-07-04T00:00:00Z,0.71380359,9137,8284.2399
2020-07-03T00:00:00Z,0.71394617,9125,8272.3399
2020-07-02T00:00:00Z,0.72813536,9203,8261.8804
2020-07-01T00:00:00Z,0.73341690,9224,8251.3327
2020-06-30T00:00:00Z,0.72866516,9182,8241.1415
2020-06-29T00:00:00Z,0.72545544,9150,8231.458
2020-06-28T00:00:00Z,0.71734752,9087,8221.6966
2020-06-27T00:00:00Z,0.72804198,9143,8212.5083
2020-06-26T00:00:00Z,0.74204208,9219,8203.4939
2020-06-25T00:00:00Z,0.75064086,9261,8194.99
2020-06-24T00:00:00Z,0.78646974,9468,8186.6191
2020-06-23T00:00:00Z,0.81888960,9649,8177.3908
2020-06-22T00:00:00Z,0.79426315,9490,8166.7458
2020-06-21T00:00:00Z,0.77654056,9371,8156.3234
2020-06-20T00:00:00Z,0.77179069,9330,8146.2228
2020-06-19T00:00:00Z,0.77812576,9356,8136.3409
2020-06-18T00:00:00Z,0.79239391,9429,8126.3356
2020-06-17T00:00:00Z,0.80005518,9462,8116.2762
2020-06-16T00:00:00Z,0.80846785,9500,8107.7757
2020-06-15T00:00:00Z,0.77023605,9261,8098.7081
2020-06-14T00:00:00Z,0.79968620,9425,8090.4678
2020-06-13T00:00:00Z,0.80508125,9444,8079.9672
2020-06-12T00:00:00Z,0.80441739,9427,8068.8176
2020-06-11T00:00:00Z,0.84695261,9659,8056.6906
2020-06-10T00:00:00Z,0.87310977,9793,8044.9139
2020-06-09T00:00:00Z,0.86246070,9719,8032.8565
2020-06-08T00:00:00Z,0.86735885,9733,8021.7358
2020-06-07T00:00:00Z,0.85363850,9644,8013.4927
2020-06-06T00:00:00Z,0.85767064,9656,8006.8789
2020-06-05T00:00:00Z,0.87818805,9760,8000.3577
2020-06-04T00:00:00Z,0.87105363,9710,7994.6417
2020-06-03T00:00:00Z,0.84623115,9561,7989.7163
2020-06-02T00:00:00Z,0.90799598,9894,7985.1313
2020-06-01T00:00:00Z,0.85324646,9581,7979.5416
2020-05-31T00:00:00Z,0.85074240,9558,7975.8222
2020-05-30T00:00:00Z,0.84375061,9510,7972.5142
2020-05-29T00:00:00Z,0.83693974,9463,7969.313
2020-05-28T00:00:00Z,0.81325706,9320,7966.5547
2020-05-27T00:00:00Z,0.76518091,9033,7964.8165
2020-05-26T00:00:00Z,0.73926688,8872,7963.9249
2020-05-25T00:00:00Z,0.73308799,8829,7964.5616
2020-05-24T00:00:00Z,0.78638171,9139,7966.52
2020-05-23T00:00:00Z,0.80071606,9216,7967.4804
2020-05-22T00:00:00Z,0.78809384,9137,7968.0853
2020-05-21T00:00:00Z,0.81789708,9302,7968.7255
2020-05-20T00:00:00Z,0.88644370,9677,7968.4806
2020-05-19T00:00:00Z,0.88842146,9680,7966.8632
2020-05-18T00:00:00Z,0.89875681,9728,7964.7335
2020-05-17T00:00:00Z,0.88094531,9623,7962.4942
2020-05-16T00:00:00Z,0.84320771,9407,7960.7825
2020-05-15T00:00:00Z,0.86463020,9519,7960.702
2020-05-14T00:00:00Z,0.86659996,9523,7960.4798
2020-05-13T00:00:00Z,0.78189756,9039,7959.992
2020-05-12T00:00:00Z,0.73781612,8775,7961.2148
2020-05-11T00:00:00Z,0.72734232,8704,7956.8983
2020-05-10T00:00:00Z,0.72775955,8697,7950.7435
2020-05-09T00:00:00Z,0.91159458,9724,7946.1515
2020-05-08T00:00:00Z,0.95028166,9917,7939.4253
2020-05-07T00:00:00Z,0.86399551,9445,7932.0508
2020-05-06T00:00:00Z,0.80540404,9109,7925.6165
2020-05-05T00:00:00Z,0.77115711,8904,7920.3695
2020-05-04T00:00:00Z,0.75129796,8780,7916.0318
2020-05-03T00:00:00Z,0.78613652,8973,7912.6312
2020-05-02T00:00:00Z,0.76690581,8854,7908.4899
2020-05-01T00:00:00Z,0.75494525,8777,7905.8113
2020-04-30T00:00:00Z,0.77459066,8883,7903.6931
2020-04-29T00:00:00Z,0.66086527,8198,7901.3143
2020-04-28T00:00:00Z,0.58773670,7726,7901.9928
2020-04-27T00:00:00Z,0.58512651,7705,7905.317
2020-04-26T00:00:00Z,0.56724803,7583,7909.459
2020-04-25T00:00:00Z,0.56150863,7541,7913.2182
2020-04-24T00:00:00Z,0.55878827,7519,7916.6013
2020-04-23T00:00:00Z,0.52323424,7272,7919.3913
2020-04-22T00:00:00Z,0.48333533,6986,7923.2493
2020-04-21T00:00:00Z,0.46677219,6863,7929.2546
2020-04-20T00:00:00Z,0.49240330,7047,7936.1835
2020-04-19T00:00:00Z,0.50821305,7157,7942.4642
2020-04-18T00:00:00Z,0.50459568,7129,7948.1824
2020-04-17T00:00:00Z,0.49714658,7074,7954.5389
2020-04-16T00:00:00Z,0.47238628,6893,7959.834
2020-04-15T00:00:00Z,0.45906189,6793,7966.2191
2020-04-14T00:00:00Z,0.47030725,6874,7973.5793
2020-04-13T00:00:00Z,0.45310447,6745,7979.8977
2020-04-12T00:00:00Z,0.48070648,6946,7987.9864
2020-04-11T00:00:00Z,0.46716562,6846,7995.8894
2020-04-10T00:00:00Z,0.48553425,6980,8008.8676
2020-04-09T00:00:00Z,0.52886267,7286,8022.9112
2020-04-08T00:00:00Z,0.52790439,7280,8035.6428
2020-04-07T00:00:00Z,0.53215983,7310,8048.6404
2020-04-06T00:00:00Z,0.49936068,7082,8062.0268
2020-04-05T00:00:00Z,0.46010703,6799,8075.9752
2020-04-04T00:00:00Z,0.45631526,6773,8092.414
2020-04-03T00:00:00Z,0.46264369,6822,8109.1447
2020-04-02T00:00:00Z,0.44889608,6722,8125.8151
2020-04-01T00:00:00Z,0.39576896,6314,8143.3066
2020-03-31T00:00:00Z,0.41269675,6451,8163.4582
2020-03-30T00:00:00Z,0.38900369,6266,8182.6904
2020-03-29T00:00:00Z,0.37118932,6124,8202.7983
2020-03-28T00:00:00Z,0.38349348,6228,8223.2708
2020-03-27T00:00:00Z,0.44136876,6685,8243.7532
2020-03-26T00:00:00Z,0.43853598,6666,8261.6666
2020-03-25T00:00:00Z,0.43712042,6658,8280.3262
2020-03-24T00:00:00Z,0.43296671,6629,8298.915
2020-03-23T00:00:00Z,0.36591424,6097,8318.6307
2020-03-22T00:00:00Z,0.36987739,6134,8341.5674
2020-03-21T00:00:00Z,0.37338476,6167,8364.2788
2020-03-20T00:00:00Z,0.38769848,6288,8386.6321
2020-03-19T00:00:00Z,0.31474240,5668,8405.8309
2020-03-18T00:00:00Z,0.26275911,5182,8428.1641
2020-03-17T00:00:00Z,0.26201973,5179,8454.2222
2020-03-16T00:00:00Z,0.24430943,5005,8480.1554
2020-03-15T00:00:00Z,0.27512058,5316,8507.5192
2020-03-14T00:00:00Z,0.28348585,5401,8534.8009
2020-03-13T00:00:00Z,0.27024868,5278,8561.9386
2020-03-12T00:00:00Z,0.43412441,6696,8590.8127
2020-03-11T00:00:00Z,0.59719158,7856,8608.5031
2020-03-10T00:00:00Z,0.61273514,7957,8619.563
2020-03-09T00:00:00Z,0.60194313,7886,8630.5507
2020-03-08T00:00:00Z,0.71420042,8589,8641.0552
2020-03-07T00:00:00Z,0.79337066,9050,8648.5661
2020-03-06T00:00:00Z,0.80243978,9099,8656.0454
2020-03-05T00:00:00Z,0.78978809,9024,8662.7135
2020-03-04T00:00:00Z,0.74601945,8767,8668.4229
2020-03-03T00:00:00Z,0.75057637,8791,8675.4481
2020-03-02T00:00:00Z,0.74476836,8754,8682.09
2020-03-01T00:00:00Z,0.71465794,8572,8688.0205
2020-02-29T00:00:00Z,0.73477883,8690,8696.813
2020-02-28T00:00:00Z,0.73762159,8706,8707.7018
2020-02-27T00:00:00Z,0.75421348,8803,8719.4631
2020-02-26T00:00:00Z,0.79988858,9065,8730.7527
2020-02-25T00:00:00Z,0.88237874,9520,8741.5312
2020-02-24T00:00:00Z,0.92679974,9755,8751.0574
2020-02-23T00:00:00Z,0.94539199,9850,8759.4297
2020-02-22T00:00:00Z,0.91091534,9666,8767.0685
2020-02-21T00:00:00Z,0.91547898,9688,8775.7131
2020-02-20T00:00:00Z,0.90162398,9612,8783.9218
2020-02-19T00:00:00Z,0.99456801,10091,8789.0983
2020-02-18T00:00:00Z,0.94674931,9840,8792.0421
2020-02-17T00:00:00Z,0.92540628,9723,8794.821
2020-02-16T00:00:00Z,0.96371901,9916,8796.4199
2020-02-15T00:00:00Z,1.01162542,10152,8796.1262
2020-02-14T00:00:00Z,1.03749195,10272,8793.4242
